last_traded_time,,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,open,high,low,close,final_signal,result
19-03-2025 12:15,FALSE,15.45,18,14.6,3.4,131175,85800,39600,7575,N,16875,N,22960,22937.55,22942.05,22957.5,8.6,8.6,8.55,0.05,549075,670875,4897950,-8400,YES,-298125,Y,90.05,81,81,89.6,-10.5,-10.65,-10.65,0,486300,516750,4647300,-41325,N,73350,Y,85.15,72.85,84.85,74.35,32.65,37.7,35.35,2.35,25740,16230,11790,7410,N,-780,N,49799.25,49764.2,49764.75,49797.4,22887.65,22904.25,22885.55,22902.2,no signal,exc_loss
19-03-2025 12:20,FALSE,-2.5,0.05,1.4,1.35,265875,82725,59625,-3375,YES,-61950,Y,22965.25,22951.15,22957.5,22955,1.55,0.8,0.8,0,429225,453075,5798100,-137700,YES,-303900,Y,96.15,87.6,89.05,90.6,2,2.5,2.45,0.05,480675,500475,3945600,79275,YES,38250,N,77.5,72.4,74.1,76.1,19.3,19.3,21.9,2.6,19920,34980,15780,5070,N,-5220,N,49846.95,49788.7,49797.4,49816.7,22901.9,22911.25,22900.05,22904.35,SELL,exc_loss
19-03-2025 12:25,FALSE,-2.65,-2.65,-5.6,2.95,80475,34800,30000,5175,N,31350,YES,22964.9,22952,22955,22952.35,-4.75,-3.55,-3.6,0.05,447150,437700,5374050,21825,Y,149850,YES,95.2,85.45,90.85,86.1,2.85,2.2,2.25,0.05,521775,492225,3938025,141000,YES,-13050,YES,79.2,72.4,75.8,78.65,-19.95,-14.25,-18.75,4.5,21030,15420,7560,4680,N,37290,N,49834.8,49798.8,49819.95,49800,22905.1,22914.2,22900.3,22901.3,SELL,reverse
19-03-2025 12:30,FALSE,8,7.15,8,0.85,70500,143175,26475,15450,N,675,Y,22960,22950,22952,22960,5.15,5.2,5.2,0,521025,686325,4437450,164400,Y,24900,N,92.6,84.9,86.2,91.35,-5.5,-5.5,-5.45,0.05,595125,813975,4105800,-49950,Y,154575,Y,79.6,72.5,78.6,73.1,18.5,9.05,15.65,6.6,13650,20940,3330,1830,N,6870,N,49820.65,49798.5,49800,49818.5,22900.6,22908.55,22899.05,22906.9,BUY,exc_loss
19-03-2025 12:35,FALSE,2,2.7,2.2,0.5,55125,69900,21375,-3750,YES,-4200,Y,22965.9,22954.6,22960,22962,0.55,0.7,0.7,0,451800,582675,4978875,-11625,YES,-131100,Y,96.5,89.5,91.7,92.25,0.25,0.15,0.2,0.05,518175,589950,4396275,-200550,Y,32250,N,75.4,68.3,73.1,73.35,4.9,2.6,-3.55,6.15,9780,25770,3600,-1920,N,750,N,49839.5,49809.6,49810,49814.9,22907,22915.25,22905.15,22910.4,no signal,im_loss
19-03-2025 12:40,FALSE,-4.1,-4.95,-6.5,1.55,47700,59400,17925,5850,N,14025,N,22966,22954.3,22961.1,22957,-1.95,-1.85,-1.85,0,478650,463350,3953925,-94200,YES,37875,YES,95.95,88.2,91.95,90,1.7,1.45,1.55,0.1,713400,632100,2791425,115425,YES,-58725,YES,76,70.95,73.45,75.15,-14.6,-1,-2.7,1.7,18060,35820,4830,21900,N,-1170,N,49819.15,49796.1,49814.95,49800.35,22910.55,22914.6,22905.15,22906.6,SELL,reverse
19-03-2025 12:45,TRUE,31.2,28.95,31.2,2.25,102075,132750,80850,-11775,YES,-114825,Y,22988.2,22955.3,22957,22988.2,19,19.2,19.05,0.15,607725,643875,7084575,229800,Y,-835500,Y,110.05,89,90.75,109.75,-12.15,-12.7,-12.75,0.05,609750,578175,4840275,-619200,Y,243825,Y,75.15,61.35,74.15,62,50.65,50.4,46.9,3.5,28650,49170,11970,360,N,-12630,N,49860.45,49800.35,49800.35,49851,22906.85,22933.35,22906.5,22931.25,BUY,exc_loss
19-03-2025 12:50,FALSE,-11.5,-8.9,-8.8,0.1,108000,475800,127050,-12075,YES,-13575,YES,22992.35,22971.6,22988.8,22977.3,-5.55,-6,-6.05,0.05,441825,439500,9355725,-110250,YES,340875,YES,114.5,100.25,110.6,105.05,3.55,4.1,4.05,0.05,602250,842700,6583950,283350,YES,9825,N,68.8,60.4,62.25,65.8,-21.35,-19.25,-11.25,8,47220,41160,21330,7530,N,16650,N,49867.65,49826.75,49858.9,49837.55,22932.4,22935.35,22921.85,22925.5,SELL,win
19-03-2025 12:55,FALSE,4.8,4.65,3.8,0.85,59100,109800,37650,-7725,N,19725,YES,22990,22972.2,22977.3,22982.1,3.7,3.65,3.55,0.1,478125,581175,5263500,73350,Y,6750,N,110.75,101.3,104.3,108,-2.95,-2.8,-2.75,0.05,723000,611400,3933600,228075,N,108900,Y,68.35,61.85,66.25,63.3,13.35,7.75,11.55,3.8,18750,47490,8310,26460,N,3240,N,49863.15,49830,49846.65,49860,22925.5,22937.25,22923.85,22934,no signal,reverse
19-03-2025 13:00,FALSE,-9.1,-9.85,-13.4,3.55,65925,64500,42225,1725,N,34650,N,22989.25,22970.1,22983.8,22974.7,-8.25,-7.95,-8,0.05,520050,587325,5036325,-220275,YES,144225,YES,109.5,98.15,108.5,100.25,3.7,3.3,3.4,0.1,799275,845325,4218975,-91950,Y,63300,N,67.75,61.6,62.9,66.6,-10.2,-15.7,-12.45,3.25,16110,38370,14040,9990,N,-2550,N,49878.95,49838.7,49860,49849.8,22935.4,22940.7,22916.9,22917.35,no signal,win
19-03-2025 13:05,FALSE,-30.6,-31.95,-28.5,3.45,117750,83925,78375,10500,N,-8325,Y,22977,22940,22974.3,22943.7,-16.5,-16.65,-16.75,0.1,462075,490275,7572900,-355650,YES,143625,N,102.55,82.6,100.5,84,15.85,15.65,15.7,0.05,548925,864225,9058050,86400,YES,-780000,YES,83.7,66.2,66.45,82.3,-59.7,-51.15,-48.2,2.95,35640,32280,13680,10230,N,-26880,N,49849.8,49790.1,49849.8,49790.1,22919.5,22922.1,22893,22893.55,no signal,exc_loss
19-03-2025 13:10,FALSE,7.35,6.85,6.5,0.35,53175,136275,90450,1875,YES,-3225,N,22952.5,22933.2,22943.2,22950.55,3.95,3.35,3.4,0.05,426675,507450,8466300,384000,Y,49950,N,88.3,79,84.2,88.15,-2.65,-2.3,-2.3,0,502575,423900,10389900,-214125,Y,105450,Y,88.65,78.1,81.75,79.1,12.55,11.4,16.7,5.3,25410,41490,15720,7470,N,2640,N,49817.4,49756.95,49792.45,49805,22893.55,22905.95,22882.8,22903.9,BUY,exc_loss
19-03-2025 13:15,FALSE,15.5,16.55,17.55,1,54825,135975,44550,9900,N,-3900,Y,22968,22945.6,22950.55,22966.05,6.85,6.65,6.65,1.42E-14,362550,621750,7755375,20700,N,-108375,Y,95,85.4,87.75,94.6,-8.55,-8.5,-8.5,0,534750,427725,6821025,29700,YES,111075,N,81.6,69.5,79.15,70.6,0.2,4,-1.25,5.25,21870,19170,3630,2040,N,-330,N,49822,49789.1,49805,49805.2,22904.6,22925.8,22898.55,22925.15,no signal,exc_loss
19-03-2025 13:20,FALSE,-5.35,-3.45,-3.7,0.25,57825,110250,27225,120525,Y,8625,N,22969.8,22957,22968,22962.65,-3.45,-3.25,-3.35,0.1,482625,538200,4841775,-126600,YES,210750,YES,95.45,88.1,94.8,91.35,2.65,2.4,2.35,0.05,624525,672450,4196100,134250,YES,56550,N,74.65,69.75,70.3,72.95,19.5,19.95,13.3,6.65,27120,15210,4320,14520,N,3060,N,49829.95,49802,49805.2,49824.7,22925.7,22927.8,22919.15,22925,SELL,exc_loss
19-03-2025 13:25,FALSE,-7.2,-7.25,-6.85,0.4,55650,39225,20475,300,YES,-14625,Y,22966.3,22950,22962.6,22955.4,-1.35,-2.05,-2.1,0.05,420300,523200,3668775,-59550,Y,28350,N,91.7,84.15,91,89.65,0.4,1.7,1.7,0,580500,641100,4032825,57600,N,59475,N,78.1,72.15,73,73.4,-1.65,-9.05,-7.55,1.5,16470,41010,6870,25560,N,2010,N,49825.75,49800,49821.65,49820,22925,22926.05,22909.9,22914.4,no signal,reverse
19-03-2025 13:30,FALSE,7.3,7.3,8.5,1.2,42300,122925,21825,11925,N,2475,N,22968.05,22954.75,22954.75,22962.05,3.5,3.7,3.7,0,478875,462000,4111050,-4125,Y,-66900,Y,95.3,89.5,89.5,93,-2.8,-3.1,-3.1,1.42E-14,593625,553575,4027800,-1050,Y,148800,Y,73.4,68.15,73.4,70.6,5.35,5.35,5.8,0.45,19800,39750,6300,-780,N,4380,N,49844.95,49817.05,49820,49825.35,22915.85,22924,22913.2,22915.3,BUY,exc_loss
19-03-2025 13:35,FALSE,11.95,12,13.75,1.75,189750,110925,47250,3450,N,-2625,Y,22980,22959,22962.05,22974,5.9,5.95,6.05,0.1,382275,608250,5539050,103575,Y,-249750,Y,101.45,90.7,92.6,98.5,-4.7,-4.65,-4.7,0.05,681525,634725,4910400,-30300,Y,69225,N,71.95,63.85,70.9,66.2,27.75,27.3,23.8,3.5,20070,84450,8880,1080,N,-18780,N,49853.1,49820,49825.35,49853.1,22916.25,22928.15,22912.05,22925,BUY,reverse
19-03-2025 13:40,FALSE,-11.7,-11.8,-10.65,1.15,74850,71925,17175,-3450,YES,33225,YES,22975.4,22960,22974,22962.3,-5.8,-5.6,-5.65,0.05,407175,407850,3733725,-84525,YES,136500,YES,98.9,89.5,98.9,93.1,4.4,4.05,4.05,0,716250,744750,4091475,42825,YES,-41550,YES,72.35,65.8,65.9,70.3,-4.1,-6.8,-3.4,3.4,15870,31110,4020,-16350,N,1140,N,49854.1,49828.45,49853.1,49849,22925.55,22925.55,22912.35,22917.45,SELL,win
19-03-2025 13:45,FALSE,-9.7,-12.2,-12.15,0.05,65475,52425,27675,3900,N,-2775,Y,22966.7,22950.35,22962.3,22952.6,-6.3,-6.45,-6.45,0,447600,495450,3396450,-8175,Y,111075,N,93.95,86.1,93.2,86.9,6.7,6.85,6.85,1.42E-14,685050,768225,4856700,25575,N,-159750,YES,77.2,69.3,70,76.7,-14.7,0.85,-2.7,3.55,15810,28320,3150,600,N,2400,N,49849.7,49826.8,49849,49834.3,22918.15,22918.85,22903.5,22904.7,no signal,exc_loss
19-03-2025 13:50,FALSE,1.65,4.05,1.7,2.35,45450,62550,22425,11475,N,-42225,Y,22959.85,22946.35,22952.6,22954.25,2.8,2.1,2.1,1.42E-14,567825,529425,3924225,6300,N,74775,N,90,84.2,86.3,89.1,-2.1,-1.7,-1.75,0.05,543000,557325,4299900,-39300,Y,-82050,Y,79.4,73.15,76.85,74.75,-11.9,-2.5,-8.9,6.4,13050,18870,3090,8580,N,-1050,N,49848,49821,49846.9,49835,22905.7,22909.95,22899.35,22906.75,BUY,win
19-03-2025 13:55,FALSE,5.8,5.6,5.45,0.15,43425,82650,21825,-1125,YES,450,YES,22962.9,22953.05,22953.95,22959.75,3.2,2.5,2.55,0.05,407250,499500,3618975,53700,Y,-21450,Y,92.45,86.65,88.8,92,-3.5,-2.75,-2.8,0.05,490425,578475,3916275,-3975,YES,72150,Y,76.8,70.85,74.9,71.4,-0.85,-1,-0.85,0.15,11100,48150,4380,4200,N,3750,N,49845,49812.25,49835,49834.15,22907.75,22913.8,22903.5,22913.1,no signal,win
19-03-2025 14:00,TRUE,13.55,11.45,11.95,0.5,54825,52350,47700,-4050,YES,-1725,Y,22973.3,22956.1,22959.75,22973.3,6.25,5.8,5.75,0.05,476475,634875,4589850,51300,N,-235575,Y,98.3,88.4,92.05,98.3,-4.2,-4.4,-4.45,0.05,648525,585150,4140075,-68550,Y,219450,Y,74.5,66.8,71.1,66.9,8.85,5.75,6.15,0.4,13680,39030,4290,12540,N,-1410,N,49843,49820.05,49834.15,49843,22914.45,22922.25,22907.8,22921.95,BUY,reverse
19-03-2025 14:05,FALSE,-6.3,-4.8,-7.1,2.3,67275,311625,47475,-16050,YES,13575,N,22974.65,22967,22973.3,22967,-5.05,-5.3,-5.35,0.05,465300,497850,3688050,-210675,YES,119550,YES,99.2,93.15,98.45,93.4,2.55,2.7,2.65,0.05,589650,535500,3031050,267750,YES,-5775,YES,69.2,66.4,66.45,69,-11.45,-10.9,-7,3.9,14310,39270,5220,-2910,N,3510,N,49849.45,49830.85,49846,49834.55,22922.85,22923.7,22916.45,22916.7,SELL,exc_loss
19-03-2025 14:10,FALSE,-11.4,-11.4,-10.3,1.1,49350,50250,47025,-1650,N,-1275,Y,22970,22951.2,22967.05,22955.65,-4.95,-5.3,-5.45,0.15,461850,473400,3754650,106725,Y,121575,N,95.95,86.25,93.25,88.3,5.2,5.25,5.3,0.05,607425,883200,4655175,-98550,Y,-235725,YES,75.75,67.7,69,74.2,-47.5,-36.65,-40.3,3.65,14700,24480,8820,-4440,N,2100,N,49845.1,49789.8,49839.2,49791.7,22917.25,22918.25,22904.95,22908.75,BUY,exc_loss
19-03-2025 14:15,FALSE,11.45,13,12.7,0.3,45000,71250,41550,9675,N,-5100,Y,22969.9,22950.45,22957.25,22968.7,7.45,7.45,7.45,1.42E-14,548100,677700,3816675,38700,N,-70725,Y,96.25,87.2,88.65,96.1,-6.5,-6.4,-6.45,0.05,452550,471525,4083675,37950,YES,148950,Y,76.2,67.25,73.8,67.3,31.85,33.45,31.85,1.6,14130,29220,9960,3630,N,12150,N,49837.05,49782.25,49797.75,49829.6,22909.35,22918,22905.3,22917.75,BUY,exc_loss
19-03-2025 14:20,FALSE,3.45,3.5,7,3.5,46200,115050,56025,8175,N,3450,N,22975,22963.8,22968.7,22972.15,3.15,3,3,0,416325,599775,3686550,-107775,YES,-163575,Y,100.35,93.3,96.1,99.25,-1.95,-2.05,-2.05,1.42E-14,542250,507600,3630450,-106500,Y,176025,Y,69.5,64.05,67.25,65.3,7.55,3.25,7.55,4.3,10920,76590,3960,-4470,N,1260,N,49837.15,49814.9,49829.6,49837.15,22918.6,22924.2,22913.45,22922.95,no signal,exc_loss
19-03-2025 14:25,FALSE,4.85,2.95,1.3,1.65,67575,78375,49275,-6900,YES,8025,N,22978.65,22966.65,22972.15,22977,1.1,0.9,0.85,0.05,464400,435375,3780975,-19425,Y,-5400,YES,100.9,95.9,98.45,99.55,-0.8,-0.6,-0.6,0,706650,607575,2938350,102525,YES,20625,N,67.05,64.1,65.6,64.8,-8,-3.15,-2.15,1,11880,29220,5970,-1200,N,1110,N,49837.15,49816.3,49837.15,49829.15,22923.5,22929.05,22920.35,22927.4,SELL,im_loss
19-03-2025 14:30,FALSE,-2.45,-0.7,-2,1.3,76575,96075,61875,14625,Y,-7875,Y,22979.35,22967.2,22977,22974.55,-0.85,-1.5,-1.45,0.05,585300,441750,4508400,26850,Y,86025,YES,100.45,91.75,99.55,98.7,-0.75,-0.6,-0.55,0.05,632475,737100,4566675,61800,N,111900,Y,69.4,63.25,65,64.25,-4.15,-1.45,-5.85,4.4,11820,17340,5280,450,N,750,N,49832.35,49805.6,49829.15,49825,22928.25,22929.2,22920,22925.95,BUY,exc_loss
19-03-2025 14:35,FALSE,3.4,3.85,5,1.15,51525,107925,56925,-9600,YES,-15525,Y,22984,22974,22975,22978.4,1.9,1.75,1.85,0.1,490500,530025,5081850,14250,N,-116475,Y,105.15,96.2,98.65,100.55,-1.9,-1.85,-1.85,7.11E-15,793650,663900,5244675,-280575,Y,11850,N,64.8,59.1,64.2,62.3,23.1,21.55,19.95,1.6,16680,39540,9420,-11220,N,-5160,N,49848.1,49825,49825,49848.1,22927,22934.95,22924.1,22932.2,no signal,not_triggered
19-03-2025 14:40,FALSE,1.55,-2,-0.7,1.3,61575,58875,42600,-1575,N,18525,YES,22985,22977.15,22978.4,22979.95,-1.3,-1.35,-1.3,0.05,364425,390600,3583500,-114525,YES,95250,YES,103.3,97.4,100.8,99.5,0.65,0.25,0.3,0.05,727425,620700,3333075,130875,YES,-29400,YES,64,60.8,62.15,62.8,2.1,-1.45,0.8,2.25,106290,53670,18600,-14250,N,-3720,N,49852.45,49833.85,49847.25,49849.35,22932.6,22937.4,22928.25,22933.8,SELL,reverse
19-03-2025 14:45,FALSE,0.35,0.25,-1.7,1.95,86925,128250,57000,-9750,YES,-3375,Y,22985,22972.3,22979.95,22980.3,0.35,0.25,0.25,0,381975,461250,4413825,-10575,Y,-66900,Y,102.6,93.55,99.85,100.2,-1.9,-1.85,-1.9,0.05,877050,672975,4975275,-76800,Y,69525,Y,65.45,59,62.55,60.65,-4.45,-6.85,-6.95,0.1,12300,41580,11280,22920,N,-1230,N,49847.45,49815,49844.45,49840,22934.8,22936.9,22924.75,22932.1,BUY,not_triggered
19-03-2025 14:50,FALSE,-0.05,0,0.85,0.85,42375,58875,35025,-4575,N,-3375,N,22986.5,22977.35,22980.3,22980.25,-2.6,-2.8,-2.8,1.42E-14,349500,374400,2758650,-18225,YES,80325,YES,102.55,97.4,100.55,97.95,2.55,2.65,2.75,0.1,680925,779175,3302775,65700,YES,-135300,YES,63.5,59.6,60.8,63.35,-0.25,0.1,6.2,6.1,12720,63180,9720,-2700,N,15270,N,49850,49829,49840,49839.75,22933.35,22937.7,22926.95,22927.8,SELL,exc_loss
19-03-2025 14:55,FALSE,1.4,1.4,2.35,0.95,36600,73050,30150,-3000,N,-9225,Y,22984.85,22977.15,22980.05,22981.45,3.3,3.25,3.3,0.05,320025,517200,2630325,117900,Y,-106275,Y,101.9,97.05,97.2,100.5,-1.2,-1.1,-1.1,0,754650,754875,3345600,52725,N,3900,Y,64.2,60.2,63.7,62.5,15.15,19.95,8.85,11.1,11280,47730,7530,4230,N,-11520,N,49855,49828.4,49839.75,49854.9,22928.35,22933.15,22923.5,22931,BUY,reverse
19-03-2025 15:00,FALSE,-4.4,-5.25,-6.1,0.85,72600,79500,44100,-4200,YES,24075,YES,22984.2,22973.15,22981.45,22977.05,-5.05,-4.95,-4.85,0.1,427050,532050,4038750,-235575,YES,39225,YES,101.95,95.8,101.8,96.75,2.4,1.95,2,0.05,650400,894075,4997475,-98325,Y,-173925,YES,65.35,60.5,61.9,64.3,-43,-42.85,-40.25,2.6,22080,21270,10920,6360,N,11850,N,49855,49812,49855,49812,22931.85,22933.65,22919.4,22919.4,SELL,reverse
19-03-2025 15:05,FALSE,3,2.7,2.8,0.1,105450,268200,71400,14700,N,-2025,Y,22979.85,22966.55,22976,22979,3.9,4.05,4.05,1.42E-14,485175,478875,4606725,-23850,Y,-276450,Y,101.15,92.25,97.2,101.1,-3.4,-3.75,-3.8,0.05,684750,762375,6624150,-266025,Y,-28425,Y,66.35,60,63.7,60.3,-6.5,3.5,2.55,0.95,19290,29880,24990,-5970,N,-1140,N,49818.6,49761,49812,49805.5,22919.7,22919.7,22905.45,22919.4,BUY,not_triggered
19-03-2025 15:10,FALSE,-3.45,-3.6,-4,0.4,163125,127125,89175,-16125,YES,-6825,Y,22982.4,22974,22977.9,22974.45,-1.65,-1.45,-1.45,0,419250,619275,3413925,-169350,YES,46275,YES,102,98,101.65,100,3.6,3.35,3.4,0.05,655950,920400,3757725,143250,YES,-147000,YES,65,59.85,60.55,64.15,0.85,0.35,-7.7,8.05,43530,24570,14820,10710,N,13290,N,49823.05,49786.4,49802,49802.85,22920.25,22921.55,22908.55,22911.55,SELL,exc_loss
19-03-2025 15:15,FALSE,-3,-6.4,-3,3.4,167925,184425,124800,17025,Y,-7650,Y,22978.35,22965.1,22975,22972,-2.7,-2.4,-2.3,0.1,390750,529125,3564225,-114525,Y,-32625,Y,100.25,94.8,100.1,97.4,3,2.75,2.8,0.05,441375,634350,6104550,-96675,Y,-333525,YES,68.75,64.45,64.5,67.5,9.8,8.8,-0.3,9.1,29490,46620,14400,19170,N,-1110,N,49820.85,49790,49800,49809.8,22912.3,22912.3,22898.5,22899.85,BUY,reverse
19-03-2025 15:20,FALSE,-0.5,3.8,0.35,3.45,71100,128250,111525,-4350,YES,-8100,Y,22973,22966.2,22972,22971.5,3.65,2.9,2.95,0.05,374175,758100,3313125,-105000,N,-318600,Y,101,96.6,97.35,101,-2.55,-2.95,-2.85,0.1,462525,580200,5742675,-298125,Y,-153600,Y,70,63.9,67.95,65.4,5.5,11.95,10.25,1.7,73320,53850,48450,7290,N,-21450,N,49819.05,49795.5,49809.8,49815.3,22900.6,22904.6,22895.9,22904.15,BUY,reverse
19-03-2025 15:25,FALSE,-5,-2.05,0.55,2.6,193050,427575,147450,-112875,YES,-94500,Y,22975.75,22969,22974,22969,-6.85,-7.45,-7,0.45,626700,454950,3554400,-884100,YES,-198675,YES,100.8,93,100.8,93.95,-5,-5.3,-5,0.3,460725,518775,4848525,-589200,Y,-447675,YES,67.1,60,65.65,60.65,3.9,2.2,0.6,1.6,62730,134040,37890,-23370,N,-42720,N,49825,49810,49813.5,49817.4,22904.5,22917.7,22899.3,22911.8,SELL,not_triggered
21-03-2025 09:15,FALSE,3.1,2.55,5.45,2.9,76425,142500,124200,8700,N,63150,N,23218.5,23193,23205,23208.1,4,5.5,5.55,0.05,144225,140325,5139300,527325,N,246975,N,144.6,132.15,136.75,140.75,-0.3,-1.55,-1.6,0.05,169500,125100,3685725,512025,N,234150,N,137.85,128.2,131.9,131.6,16.8,19.25,22.5,3.25,22560,20700,23340,14730,N,20100,N,50170,50112.35,50128.3,50145.1,23168.25,23198.65,23132.8,23197.85,no signal,reverse
21-03-2025 09:20,FALSE,-25.65,-20.35,-23.6,3.25,193125,89700,124200,7650,N,142200,YES,23217,23180,23208.5,23182.85,-14.6,-14.25,-14.25,1.42E-14,284925,241200,5993625,97050,N,238125,N,144.35,122.65,137.35,122.75,11,10.7,10.65,0.05,240525,203850,6262050,-1373025,Y,121125,N,147.3,130.4,133.55,144.55,-69,-67.35,-73.75,6.4,38250,34410,38730,22320,N,23400,N,50143.1,50022.2,50131,50062,23195,23199.45,23157.7,23162.8,no signal,reverse
21-03-2025 09:25,FALSE,27.15,26.05,27.5,1.45,105375,125625,112125,-3375,YES,10125,N,23218.1,23175.1,23182.85,23210,12.25,12.5,12.55,0.05,304050,209025,5737800,211425,Y,81375,N,140,120.6,123.15,135.4,-17.7,-17.4,-17.4,0,223425,262125,5753700,-143850,YES,169125,Y,147.85,124.1,143.8,126.1,27.1,38,34.9,3.1,46110,25860,22260,25890,N,-2040,N,50120.9,50045.05,50068.9,50096,23161.4,23197.45,23155.1,23194.45,no signal,win
21-03-2025 09:30,FALSE,31.5,36.55,32.4,4.15,130875,204975,152775,65700,Y,-37950,Y,23241.9,23197.95,23210.05,23241.55,18.15,17.25,17.35,0.1,327900,357825,9823350,152325,N,-159375,Y,153.95,128.2,135.05,153.2,-13.65,-13.7,-13.75,0.05,297075,261975,5910825,-15525,YES,188700,N,132.15,112.35,126.05,112.4,42,38.35,39.15,0.8,24030,28920,14580,-6630,N,-1950,N,50138,50036.05,50096,50138,23196.2,23225.9,23182.6,23225.6,BUY,win
21-03-2025 09:35,FALSE,22.3,22.4,23.05,0.65,140250,105000,163425,-4575,YES,23325,YES,23265,23235.75,23241.7,23264,14.1,13.15,13.3,0.15,201450,517425,8633700,216900,Y,-62475,YES,168.05,147.95,152.45,166.55,-10.25,-9.6,-9.65,0.05,321000,278700,4704825,33825,YES,192075,N,116.15,102.45,112.8,102.55,14.95,21.6,15,6.6,40050,19320,12690,13920,N,27570,N,50158.9,50116.65,50140,50154.95,23226.15,23249.75,23220.35,23247.5,SELL,reverse
21-03-2025 09:40,FALSE,29,25.95,28.25,2.3,144000,201750,186825,1950,N,22800,N,23294.5,23256,23265,23294,17.3,17.3,17.5,0.2,219525,337125,6529950,375600,Y,-188475,Y,185.5,162.65,166.35,183.65,-9.85,-10.05,-10.05,0,351375,328425,5103225,-26700,Y,96975,N,106.4,92.5,103.05,93.2,77.05,79.05,82,2.95,44640,38670,35190,-14910,N,25620,N,50237,50128.3,50154.95,50232,23249.65,23276.7,23239.5,23273.85,BUY,exc_loss
21-03-2025 09:45,FALSE,-20.1,-15.4,-18.95,3.55,118125,150675,195675,21300,N,8025,N,23298,23273.3,23294,23273.9,-9.35,-9.1,-9.15,0.05,224625,205275,3542400,-129750,YES,105150,YES,190,172.85,183.35,174,4.35,4.3,4.3,1.42E-14,410550,489450,3901275,168750,YES,138525,Y,98.75,90,93.35,97.7,-36.45,-28.5,-27.65,0.85,25530,63990,20190,24420,N,-14730,N,50241.15,50192.1,50237,50200.55,23273.7,23275.2,23254.95,23255.1,no signal,exc_loss
21-03-2025 09:50,FALSE,1.95,1.85,1,0.85,115725,135975,71400,48750,Y,-7725,Y,23288.3,23272,23277,23278.95,0.5,0.85,0.85,2.84E-14,269475,253650,2159025,81825,Y,72225,N,181,170.8,174.1,174.6,2.1,1.6,1.6,1.42E-14,528225,336000,3091350,41175,N,80925,N,101,94.5,97.5,99.6,8.2,10.8,1.5,9.3,31890,39150,11400,34560,N,-10290,N,50236,50185,50200,50208.2,23256.05,23261.05,23248.1,23257.8,BUY,im_loss
21-03-2025 09:55,FALSE,7.55,9.4,8.55,0.85,98850,172650,54825,6900,N,41250,YES,23288.45,23270.3,23278.95,23286.5,4.3,3.95,3.85,0.1,215250,254100,2236800,-15450,YES,-12900,Y,182.35,170.3,174.85,179.15,-3.65,-3.4,-3.4,1.42E-14,366825,408225,2716875,-21450,Y,111900,Y,102.3,93.35,99.35,95.7,21.8,19.45,16.25,3.2,23040,32280,8940,-2940,N,-3840,N,50234,50203.4,50208.2,50230,23256.6,23267.4,23249.55,23263.95,no signal,im_loss
21-03-2025 10:00,FALSE,-11.7,-11.1,-12.4,1.3,80175,191775,77475,34725,Y,-14625,Y,23288,23260.6,23286.5,23274.8,-5.4,-6.85,-6.9,0.05,206025,235200,2407800,107325,Y,45525,YES,180.9,164.3,178.7,173.3,2.2,3.35,3.35,1.42E-14,293700,359250,3923850,-34200,Y,-70350,YES,105.5,95.05,95.5,97.7,-31.35,-37.75,-31.35,6.4,17610,44610,13500,-11820,N,-19500,N,50235.2,50169,50230,50198.65,23263.75,23265.5,23240.95,23251.6,BUY,exc_loss
21-03-2025 10:05,FALSE,15.45,11.9,15.25,3.35,76200,188325,82200,10575,N,-9600,N,23294.95,23265.95,23274.8,23290.25,5.45,6.9,7.1,0.2,230250,181500,2469375,366375,Y,-52125,Y,184.4,168.2,173.45,178.9,-5.8,-6.75,-6.75,0,403800,394725,3499350,-85350,Y,167625,Y,101.3,88.25,97.75,91.95,70.65,65.35,68.6,3.25,16350,51630,21480,-8520,N,6390,N,50285.95,50195.1,50198.65,50269.3,23250.9,23275,23250.9,23269.95,BUY,win
21-03-2025 10:10,FALSE,-15.3,-13,-15.3,2.3,63450,167400,42375,3825,N,26325,YES,23291.4,23265,23290.25,23274.95,-9.1,-7.65,-7.7,0.05,204750,184350,1670850,-18225,YES,109800,YES,180.15,166.65,179.5,170.4,8.2,7.55,7.55,0,378975,387675,2408850,86175,YES,-9150,YES,102.5,91.4,91.5,99.7,-29.3,-27,-27.4,0.4,25920,24930,8490,210,N,10710,N,50269.9,50220.45,50269.3,50240,23270.25,23271,23251.15,23257.3,SELL,reverse
