last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_2,close_2,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_3,close_3,high,low,,,,,,,,,
07-03-2025 09:50,14,70425,144,127575,69675,17.15,17.05,57900,0.1,225,113400,N,-11700,Y,22615.15,22606,22620,22630.85,22601,4.35,3613875,180,242850,231450,4.4,4.55,11400,0.15,0,29325,Y,-7050,Y,124.68,114.2,118.55,123.85,111.3,-8.5,1228350,180,194625,168825,-9.2,-9.25,25800,0.05,0,40500,YES,35700,Y,184.81,185.25,176.75,188.95,170.65,,,,,,,,,
07-03-2025 09:55,20.1,91575,157,123900,122325,18.05,15.8,1575,2.25,-225,-112500,YES,4875,N,22615.8,22620,22640.1,22645,22609,7.2,2933250,175,253050,230775,8.15,8.3,22275,0.15,0,97275,Y,-85875,Y,124.41,118.95,126.15,128.55,113.45,-12.15,1247550,180,174225,166425,-13.35,-13.4,7800,0.05,0,-24600,Y,24825,N,183.99,176.8,164.65,181.05,162.5,,,,,,,,,
07-03-2025 10:00,5.5,87600,152,129750,72150,3.1,7.2,57600,4.1,225,114825,Y,-17325,Y,22617.45,22640,22645.5,22658.95,22628,4.8,4371300,181,229050,246150,5.15,5.15,-17100,1.42E-14,0,25425,N,-38625,YES,125.06,127.05,131.85,138.75,121.85,-5.65,1435650,181,177075,180150,-5.45,-5.45,-3075,2.84E-14,-75,34425,YES,41100,N,182.38,164.1,158.45,169.6,153.3,,,,,,,,,
07-03-2025 10:05,34.65,175050,167,143775,144750,33.75,35.65,-975,1.9,0,-1275,YES,-18450,Y,22622.9,22646.7,22681.35,22688,22644.25,19.65,6358875,179,225375,213525,18.8,18.9,11850,0.1,75,201300,Y,-201000,Y,127.44,131.75,151.4,153.5,129.35,-16.5,2426250,179,192525,219600,-16,-16.15,-27075,0.15,225,1200,Y,80550,Y,178.8,158.5,142,161.45,139.7,,,,,,,,,
07-03-2025 10:10,28.2,146475,161,116700,216975,21.3,21,-100275,0.3,0,6825,N,-27900,Y,22627.92,22681.35,22709.55,22709.55,22673,14.85,5999775,181,319875,222300,12.15,12.05,97575,0.1,0,-1425,YES,-191850,N,130.27,151.7,166.55,166.55,144,-10.25,2330775,181,260325,206100,-10.15,-10.2,54225,0.05,0,-37650,Y,81900,N,175.24,141.7,131.45,146.25,131.25,,,,,,,,,
07-03-2025 10:15,-1.6,228750,175,182625,329175,3.85,-0.85,-146550,4.7,0,-30075,YES,15225,YES,22637.15,22709.35,22707.75,22724.5,22690,-0.15,7125375,180,241575,194475,0.05,-0.15,47100,0.2,-75,-96075,YES,121125,YES,134.64,165.45,165.3,176.9,154.6,0.9,3968025,180,226350,236850,1,1,-10500,0,0,135900,YES,93975,N,169.26,132.15,133.05,139.05,124.85,,,,,,,,,
07-03-2025 10:20,-25.6,105825,164,121350,188850,-26.9,-26.05,-67500,0.85,0,-99450,YES,51675,YES,22639.91,22707,22681.4,22708.65,22680,-14.7,3481125,180,263100,257775,-14.6,-14.6,5325,2.84E-14,150,-73200,Y,118500,N,135.95,164.9,150.2,166.3,149.55,12.05,3465000,180,278025,361500,11.7,11.6,-83475,0.1,375,105975,N,12975,N,165.89,133.3,145.35,145.35,132.4,,,,,,,,,
07-03-2025 10:25,14.2,92550,148,301425,141000,13.1,11.15,160425,1.95,0,-4350,Y,3675,N,22641.57,22680.1,22694.3,22695,22672.6,9,3422400,181,297375,258975,9.25,9.25,38400,0,0,175425,Y,52125,N,136.81,149.4,158.4,158.95,146.4,-10.3,3082125,181,195750,270600,-10.25,-10.45,-74850,0.2,0,-44550,Y,119400,Y,163.89,146.25,135.95,148.55,135.7,,,,,,,,,
07-03-2025 10:30,-12.3,74250,141,97350,152100,-13.2,-11.35,-54750,1.85,0,18750,Y,5700,N,22642.92,22694.3,22682,22698.75,22673.3,-5.3,2749200,179,267825,286125,-5.6,-5.7,-18300,0.1,0,-17175,YES,159675,YES,137.48,158.4,153.1,161.15,148,6.55,2388450,179,317850,222825,6.2,6.2,95025,0,0,38025,YES,41850,N,162.46,135.85,142.4,146.2,133.2,,,,,,,,,
07-03-2025 10:35,10.5,54675,144,124875,103500,12.4,9.9,21375,2.5,0,15000,N,-1125,Y,22644.03,22683,22693.5,22702,22680.05,5.2,3039000,180,276600,349050,4.75,4.85,-72450,0.1,0,15000,Y,18900,N,138.35,153.1,158.3,163.2,151.4,-4.75,2007150,180,222825,283050,-4.05,-4.15,-60225,0.1,-75,28650,N,45675,N,161.23,141.55,136.8,144.3,133.05,,,,,,,,,
07-03-2025 10:40,-3.5,31275,116,92100,99600,-2.85,-2.95,-7500,0.1,0,-16500,YES,6225,N,22644.7,22693.5,22690,22705,22688.4,-4.5,2383350,180,292800,289650,-4.25,-4.3,3150,0.05,0,-23925,YES,105750,YES,139.02,158.7,154.2,164.25,154.15,4.7,1356075,180,262425,286575,4.9,4.9,-24150,0,0,57750,YES,-20475,YES,160.45,137,141.7,142,133.35,,,,,,,,,
07-03-2025 10:45,25.65,70200,114,132150,211425,20,23.3,-79275,3.3,0,5400,Y,49575,YES,22646.16,22690,22715.65,22718.15,22681.1,14,3186825,181,321000,296775,13.75,13.8,24225,0.05,-225,191100,Y,-276600,Y,139.93,154.75,168.75,171.5,152,-11.1,2524725,181,292425,306450,-11.4,-11.4,-14025,0,0,-114600,Y,45075,Y,159.14,141.9,130.8,144.55,128.6,,,,,,,,,
07-03-2025 10:50,-50.1,63300,119,153900,129000,-47.35,-49.8,24900,2.45,75,-31575,YES,5250,N,22647.03,22715.65,22665.55,22715.65,22660.6,-28.65,4290000,180,304200,344625,-28.75,-28.9,-40425,0.15,0,-415125,YES,188175,YES,140.61,168.15,139.5,169,138.85,23.4,3750900,180,275475,283950,22.95,23,-8475,0.05,0,89550,YES,-237075,YES,157.99,130.5,153.9,154.9,130.25,,,,,,,,,
07-03-2025 10:55,-3.35,30975,104,87450,84075,0,-2.3,3375,2.3,0,900,Y,20700,N,22647.33,22665.55,22662.2,22684.95,22662.2,0.05,2522625,180,374850,330675,1.75,1.8,44175,0.05,150,128700,Y,126300,N,140.77,140.95,141,150.7,140.95,3.05,2567625,180,209925,291525,0.6,0.6,-81600,2.84E-14,0,35925,N,61875,Y,157.53,152.45,155.5,155.5,143.05,,,,,,,,,
07-03-2025 11:00,27.8,33450,117,49875,93675,27.2,26.45,-43800,0.75,-75,14625,N,1350,Y,22647.74,22662.2,22690,22698,22660.15,13.35,3305400,179,409050,315225,13.5,13.6,93825,0.1,0,128250,N,3300,N,141.09,140.8,154.15,155.9,138.3,-18.2,3069300,179,238875,366300,-17.5,-17.65,-127425,0.15,75,39300,N,121875,Y,156.8,156.25,138.05,157.1,134.65,,,,,,,,,
07-03-2025 11:05,5.4,15825,81,50700,79050,6.4,6,-28350,0.4,0,-375,YES,-4500,Y,22647.99,22690,22695.4,22699,22681.4,5.3,2212425,181,276900,290700,4.2,4.1,-13800,0.1,0,52275,N,6975,N,141.43,154.6,159.9,160,150.55,-4.2,1699575,181,282975,255300,-4.05,-4.1,27675,0.05,0,-24675,Y,43425,N,156.22,137.95,133.75,142.55,133.05,,,,,,,,,
07-03-2025 11:10,20.9,51750,121,74400,115875,16.5,20.35,-41475,3.85,75,11925,N,25875,YES,22649.23,22698,22718.9,22724,22698,7.5,4418550,180,331500,386025,7.55,7.6,-54525,0.05,0,-62475,YES,-178800,Y,142.58,160.5,168,174.4,158,-6.85,2861175,180,416925,262575,-7.45,-7.4,154350,0.05,-75,-55350,Y,67800,Y,154.85,133.6,126.75,135.8,122.7,,,,,,,,,
07-03-2025 11:15,3.5,129225,155,101625,117000,4.05,3.55,-15375,0.5,0,93750,Y,-21000,Y,22652.75,22711.65,22715.15,22737.95,22706.7,-0.9,5313075,180,290625,252375,-1.45,-1.35,38250,0.1,0,-26325,Y,-51000,YES,144.24,167.55,166.65,182.95,163.9,-0.75,3329475,180,256575,298950,-0.45,-0.4,-42375,0.05,75,25500,YES,53550,N,153.13,126.85,126.1,129.5,117.5,,,,,,,,,
07-03-2025 11:20,4.75,46050,126,86925,153825,-0.1,0.05,-66900,0.15,0,6450,N,-38025,Y,22653.78,22715.15,22719.9,22725,22710,1.35,2222400,180,216600,271200,0.95,1,-54600,0.05,75,44400,Y,61575,YES,144.72,165.8,167.15,173.7,161.3,-1.45,2062950,180,258525,243300,-1.5,-1.45,15225,0.05,0,-31500,Y,29325,N,152.28,126.25,124.8,130.3,122.8,,,,,,,,,
07-03-2025 11:25,-19.9,68025,126,196050,128550,-18.3,-20,67500,1.7,0,2025,YES,46950,YES,22654.88,22719.9,22700,22719.95,22694,-9.7,2184750,180,331425,291825,-10.1,-9.95,39600,0.15,-75,-23175,YES,69825,N,145,166.9,157.2,167.15,153.7,6.2,2386650,180,319800,330300,6.75,6.95,-10500,0.2,225,78375,YES,-34875,YES,151.52,125.4,131.6,133.9,125.3,,,,,,,,,
07-03-2025 11:30,8.35,39675,109,95625,54825,6.25,5,40800,1.25,0,10125,N,93075,YES,22655.55,22698.05,22706.4,22711,22696.3,2.9,1805775,181,359400,291825,2.95,2.9,67575,0.05,0,70350,Y,79725,N,145.25,157.65,160.55,163,155,-2.45,1695900,181,302925,295350,-2.15,-2.15,7575,2.84E-14,-75,10650,N,38325,Y,150.99,131.7,129.25,135,127.9,,,,,,,,,
07-03-2025 11:35,-16.4,30300,110,123075,56700,-14.3,-15.35,66375,1.05,0,-10050,YES,-25125,Y,22655.95,22706.4,22690,22707.95,22685,-8.2,2385375,183,270225,298200,-8.35,-8.35,-27975,0,-600,-72900,YES,69675,N,145.44,160.05,151.85,163,148.2,6,2773725,183,301050,314400,6,6,-13350,0,0,54825,YES,-26325,YES,150.34,129.75,135.75,139.2,128,,,,,,,,,
07-03-2025 11:40,1.85,27900,105,120450,62925,1.35,4.45,57525,3.1,0,-9600,N,375,YES,22656.25,22690,22691.85,22700,22681.5,2.15,1973175,181,283125,278175,2.1,2.15,4950,0.05,0,62175,Y,59175,N,145.56,151.75,153.9,156.8,146.35,-1.7,2311425,181,225975,307950,-1.45,-1.5,-81975,0.05,0,22500,N,22200,Y,149.91,135.7,134,141.75,130.85,,,,,,,,,
07-03-2025 11:45,-51.85,127875,112,82950,125775,-56.45,-57,-42825,0.55,0,-30900,YES,-47850,Y,22656.37,22691.85,22640,22695.55,22635.1,-28.1,4011750,180,220050,222675,-27.5,-27.45,-2625,0.05,0,-324825,YES,49575,N,145.32,153.9,125.8,155.15,124.2,31.3,5192775,180,237750,267750,31.15,31.4,-30000,0.25,0,1425,Y,-427725,YES,150.03,134.1,165.4,167.1,133.05,,,,,,,,,
07-03-2025 11:50,23.6,97200,147,113925,76950,17.65,19.75,36975,2.1,0,25575,Y,70800,YES,22656.31,22636.5,22660.1,22661.3,22636.5,7.65,3436500,180,264900,279750,6.85,6.95,-14850,0.1,-75,150600,Y,117450,YES,144.95,127.25,134.9,137.2,126.7,-8.1,3318750,180,261150,239250,-7.5,-7.65,21900,0.15,-75,-50325,Y,73800,Y,150.35,163.3,155.2,163.5,151,,,,,,,,,
07-03-2025 11:55,-2.8,35550,115,99975,72525,-4.85,-5.8,27450,0.95,0,-89925,YES,13275,N,22656.32,22654.9,22652.1,22668.85,22650.05,-2.65,1997700,180,252450,253275,-2.15,-2.1,-825,0.05,75,35775,N,81300,N,144.79,135.05,132.4,139,131.35,1.2,2121075,180,261000,246525,0.15,0.3,14475,0.15,0,-8550,YES,39675,N,150.44,155.4,156.6,159.95,148.3,,,,,,,,,
07-03-2025 12:00,-24.45,100800,146,134250,71700,-24,-24.5,62550,0.5,0,-21900,Y,3975,N,22655.58,22652.1,22627.65,22658.9,22617,-11.2,3523050,180,257925,274575,-11.35,-11.3,-16650,0.05,225,-136125,YES,-2025,Y,144.2,132.3,121.1,135.7,115.9,10.8,4223100,180,242775,230925,10.95,10.95,11850,0,75,-36600,Y,-67950,YES,151.23,156.3,167.1,177.45,151.8,,,,,,,,,
07-03-2025 12:05,-0.65,81300,131,137325,89250,0.15,-2.8,48075,2.95,0,-53925,YES,34725,YES,22655.04,22627.65,22627,22637,22625,-2,1831350,180,242625,243825,-2.1,-2.1,-1200,0,0,30825,Y,22575,YES,143.88,121.6,119.6,124.55,119.05,4.5,1657875,180,211725,223500,4.85,4.95,-11775,0.1,0,8325,YES,14175,Y,151.52,166.85,171.35,171.5,161.6,,,,,,,,,
07-03-2025 12:10,-5.65,74925,148,163800,90300,-6,-2.95,73500,3.05,150,49500,Y,-9225,Y,22654.31,22625.5,22619.85,22633.45,22610.1,-1.25,2258175,180,383925,322575,-1.75,-1.7,61350,0.05,0,51600,Y,65625,YES,143.41,119.1,117.85,122.55,113.05,-1.15,2317875,180,219225,283725,-1.15,-1.2,-64500,0.05,0,-15000,Y,38250,Y,152.07,171.95,170.8,179.5,166.15,,,,,,,,,
07-03-2025 12:15,-17.85,75075,143,172950,124950,-18.9,-20.05,48000,1.15,-300,28200,N,4500,N,22653.52,22624,22606.15,22632,22601.1,-5.75,2062500,180,292425,258300,-6.3,-6.35,34125,0.05,0,-33900,YES,22200,N,143,117.95,112.2,121.55,110.75,14.1,1873275,180,197400,282000,13.8,13.85,-84600,0.05,-75,10275,YES,-164475,YES,152.5,170.2,184.3,185.65,165.1,,,,,,,,,
07-03-2025 12:20,16.8,63975,143,108375,92700,20.95,17.65,15675,3.3,0,825,YES,-4425,Y,22652.77,22606.15,22622.95,22624.3,22600,6.15,2043225,181,308700,317400,6.6,6.55,-8700,0.05,0,121500,Y,12075,N,142.57,112.65,118.8,119.05,110.4,-11.7,1709175,180,170850,216525,-11.3,-11.3,-45675,0,0,-22425,Y,87450,Y,152.98,182.6,170.9,184.8,170.4,,,,,,,,,
07-03-2025 12:25,16.05,45825,134,134850,56475,16.2,15.2,78375,1,0,4800,N,5325,N,22652.52,22622.95,22639,22644.95,22620,7.05,2908800,180,291525,369600,7.15,7.15,-78075,0,0,53475,N,-27300,Y,142.16,118.3,125.35,127.65,117.25,-6.55,1435425,181,265875,233400,-7.05,-6.9,32475,0.15,0,-13200,N,-21225,YES,153.16,170.15,163.6,173.6,159.8,,,,,,,,,
07-03-2025 12:30,24.3,50625,135,153150,88200,23.45,21.35,64950,2.1,0,93450,Y,3600,N,22652.57,22635,22659.3,22665,22633.95,9.35,3887175,180,286200,348450,9.2,9.2,-62250,1.42E-14,0,6675,N,9675,YES,141.91,124.6,133.95,137.25,124.5,-14.05,1997550,181,246750,242475,-13.95,-13.9,4275,0.05,75,6675,N,41100,Y,153.13,164.4,150.35,164.4,146.6,,,,,,,,,
07-03-2025 12:35,7.9,64125,141,130050,186300,7.45,8.1,-56250,0.65,0,-20400,YES,-10200,Y,22652.86,22659.3,22667.2,22684,22651.2,3.9,4781625,182,275625,249525,5,4.95,26100,0.05,75,-825,YES,-63975,Y,141.85,133.15,137.05,147.2,131,-4.65,2597925,182,260175,250875,-5.5,-5.45,9300,0.05,0,15000,N,32700,N,152.89,151,146.35,152.7,136.6,,,,,,,,,
07-03-2025 12:40,3.9,48675,94,94800,46875,6,3.6,47925,2.4,0,8550,Y,-3900,N,22652.99,22667.2,22671.1,22678.75,22657.75,2.8,2488875,180,300300,268050,2.5,2.55,32250,0.05,0,-20400,YES,54225,YES,141.76,137.95,140.75,142.45,132.65,-3.3,1435500,180,229125,259500,-2.75,-2.8,-30375,0.05,-75,7800,N,39375,N,152.79,145.8,142.5,149.3,140.9,,,,,,,,,
07-03-2025 12:45,-26.05,36225,108,68175,65175,-29.15,-26.55,3000,2.6,0,-12300,YES,5625,N,22652.97,22671.2,22645.15,22671.2,22640.3,-14,3039300,180,252600,261975,-14.25,-14.3,-9375,0.05,-75,-74775,YES,54750,N,141.52,140.2,126.2,141.75,123.75,12.8,2392425,181,248250,243300,12.95,12.95,4950,0,-75,48150,YES,-58350,YES,152.79,143.3,156.1,156.8,141.35,,,,,,,,,
07-03-2025 12:50,-17.15,44625,108,64350,57825,-14.05,-15.75,6525,1.7,0,-600,N,-30900,Y,22652.8,22645.15,22628,22646.2,22626.5,-5.45,1792050,181,238275,268725,-5.2,-5.35,-30450,0.15,75,-19950,Y,20475,N,141.32,125.5,120.05,129,118.7,6.75,1911000,180,270600,265350,6.45,6.5,5250,0.05,0,14325,N,17400,Y,152.89,156.15,162.9,164.45,153.05,,,,,,,,,
07-03-2025 12:55,22.65,25425,109,60600,48525,22.65,21.3,12075,1.35,0,4125,N,-9975,YES,22652.75,22628,22650.65,22655.85,22628,7.7,2273025,178,288825,279375,9,9,9450,0,-75,71925,Y,27825,N,141.12,120.25,127.95,131.4,120.25,-11.15,1769025,181,246600,229125,-12.05,-12.15,17475,0.1,0,-46800,Y,11625,N,152.9,162.6,151.45,162.85,147.85,,,,,,,,,
07-03-2025 13:00,-15.4,24975,97,61200,47775,-15.4,-12.3,13425,3.1,0,12000,N,1650,N,22652.65,22650.65,22635.25,22654,22625.25,-4.5,2103525,181,252300,313200,-5.05,-5,-60900,0.05,150,18300,N,38025,N,140.86,127.5,123,129.8,117,5,1586250,181,209325,236775,6.6,6.8,-27450,0.2,0,-4575,YES,-17775,YES,152.98,152,157,164.85,150.05,,,,,,,,,
07-03-2025 13:05,-4.15,18675,71,57600,37875,-2.9,-5.4,19725,2.5,0,-67800,YES,41250,YES,22652.6,22635.25,22631.1,22650,22631.1,-3.7,1378575,180,249300,246225,-2.55,-2.5,3075,0.05,-225,-9150,YES,95925,YES,140.71,123,119.3,127.6,119.3,5.35,1060350,180,223875,224250,4.05,3.95,-375,0.1,75,35700,YES,-18525,YES,153.01,156.7,162.05,162.05,151.3,,,,,,,,,
07-03-2025 13:10,-7.95,45225,123,101625,44100,-6.95,-7.8,57525,0.85,0,-3900,Y,3750,N,22652.23,22629,22621.05,22630,22611.95,-0.8,1760250,181,284025,260175,-0.9,-0.85,23850,0.05,-75,55500,Y,-11625,Y,140.43,119.05,118.25,120.15,112.65,1.7,1675275,181,191850,236175,1.2,1.2,-44325,2.84E-14,0,-64875,Y,-4575,N,153.22,163.05,164.75,171.75,161.75,,,,,,,,,
07-03-2025 13:15,26.95,24300,101,112425,37125,23.9,24.15,75300,0.25,0,19950,Y,-29550,Y,22652.11,22621.05,22648,22648,22621.05,10.2,1926150,180,266100,282750,9.35,9.35,-16650,0,75,44775,N,-84000,Y,140.23,117.95,128.15,128.15,117.65,-14.3,1302000,180,221025,212550,-13.7,-13.7,8475,2.84E-14,0,-23850,YES,39750,Y,153.27,164.3,150,165,149.65,,,,,,,,,
07-03-2025 13:20,1.9,31875,91,63075,64875,5.4,5.6,-1800,0.2,0,4125,N,8625,YES,22652.12,22648.1,22650,22659.35,22645,1.05,2302200,179,213075,276600,1.7,1.55,-63525,0.15,75,3975,N,600,YES,140.09,128.45,129.5,133.35,127.2,0.6,1204950,179,230175,207900,-0.2,-0.3,22275,0.1,0,57225,YES,25425,N,153.21,148.9,149.5,151.2,145,,,,,,,,,
07-03-2025 13:25,6.8,29700,101,181650,31050,6.1,4.3,150600,1.8,0,-13275,YES,-3150,Y,22652.14,22648.2,22655,22663.1,22645,3.5,2360325,181,214350,257850,2.85,2.9,-43500,0.05,0,40125,Y,-35175,Y,139.97,129.5,133,136.5,127,-3.8,1312650,181,240825,296925,-3.55,-3.5,-56100,0.05,0,-2175,Y,51150,Y,153.15,149.45,145.65,151.4,141.6,,,,,,,,,
07-03-2025 13:30,-0.8,28275,96,75000,35025,-3,-2,39975,1,-75,30000,Y,28350,YES,22652.11,22653.8,22653,22655.35,22640,-2.7,1838475,181,245325,219075,-2.9,-2.9,26250,0,75,-12975,YES,69750,YES,139.84,132.85,130.15,133.35,124.05,1.65,1208100,181,293700,215400,1.4,1.5,78300,0.1,0,24900,YES,8325,N,153.1,145.35,147,152.55,144.5,,,,,,,,,
07-03-2025 13:35,8.2,23550,90,101925,33750,9.25,9.25,68175,0,0,7125,N,-6750,Y,22652.17,22653,22661.2,22669,22650,4.75,2242125,180,255375,367425,5.05,5,-112050,0.05,0,26625,Y,-51075,Y,139.76,129.5,134.25,137.65,128.75,-3.9,1062375,181,274725,249600,-3.65,-3.75,25125,0.1,0,29700,N,6300,N,153.01,147.15,143.25,148.2,140.45,,,,,,,,,
07-03-2025 13:40,-1.7,21225,94,64650,33300,-1.7,-1.95,31350,0.25,225,-88575,YES,3600,N,22652.2,22659.8,22658.1,22669,22648.25,-0.75,2242875,182,261900,270225,-0.95,-0.85,-8325,0.1,0,-8775,YES,6000,YES,139.67,134,133.25,137.75,127.25,0.55,1207500,181,313275,264450,0.85,0.85,48825,0,0,-24225,Y,-26700,YES,152.93,143.05,143.6,149.3,140.2,,,,,,,,,
07-03-2025 13:45,-0.6,27525,86,121575,30900,-1.1,-2.4,90675,1.3,0,-24675,Y,42750,YES,22652.24,22656.6,22656,22665,22650,-2.45,1398300,178,191025,241200,-1.25,-1.3,-50175,0.05,-75,4350,N,32025,YES,139.62,132.6,130.15,135.9,129.1,2.9,847125,179,197925,272625,1.1,1.15,-74700,0.05,0,26175,YES,11925,Y,152.87,144.05,146.95,146.95,140.75,,,,,,,,,
07-03-2025 13:50,-29,41550,125,57825,40200,-29,-28.95,17625,0.05,0,-4125,Y,-5175,Y,22652.05,22656,22627,22656,22617,-12.9,3511950,181,215250,272700,-13.1,-13.1,-57450,0,-75,-67200,YES,48600,N,139.23,129.7,116.8,130.15,113.35,15.95,3190500,181,310875,324375,15.7,15.8,-13500,0.1,0,-26700,Y,-84975,YES,153.04,147.25,163.2,170.2,147,,,,,,,,,
07-03-2025 13:55,-5,47775,118,89700,57900,-3.9,-5,31800,1.1,-150,-7875,YES,-900,N,22651.63,22630,22625,22630,22603.05,-2.45,2333475,181,297375,290625,-2.1,-2.1,6750,0,0,41100,Y,63975,N,138.88,117.4,114.95,118,108.45,3.65,1946550,181,201750,202200,2.65,2.6,-450,0.05,75,-46500,Y,-28800,Y,153.31,162.2,165.85,178.25,161.5,,,,,,,,,
07-03-2025 14:00,10,26550,99,80850,49050,11.9,10.05,31800,1.85,0,-7725,N,2925,N,22651.51,22625,22635,22638.9,22623.1,3.95,2160900,179,267600,387150,4.25,4.25,-119550,0,75,-23625,YES,11250,N,138.64,115.3,119.25,121.7,115.1,-6.7,1274775,179,190875,211425,-7,-7.1,-20550,0.1,0,14625,YES,22200,Y,153.38,165.1,158.4,165.1,154.95,,,,,,,,,
07-03-2025 14:05,-0.1,17400,83,89925,28650,-2.9,-0.15,61275,2.75,0,6000,N,375,Y,22651.45,22635,22634.9,22640.9,22627.5,0.95,1502700,182,239625,287100,1.35,1.35,-47475,0,0,39600,Y,2250,Y,138.48,118.8,119.75,122.5,116.9,-2.7,901800,182,249675,233100,-2.8,-2.75,16575,0.05,0,-675,Y,19575,N,153.41,159.3,156.6,162,153.8,,,,,,,,,
07-03-2025 14:10,8.1,12525,67,88875,47025,9.8,8,41850,1.8,0,-7050,YES,10950,N,22651.41,22634.9,22643,22645.35,22626.5,4.3,1574775,182,301800,303000,4,4,-1200,0,75,-1650,YES,-84300,Y,138.33,119.1,123.4,123.85,116.05,-5.55,1070550,182,203175,208200,-5.85,-5.9,-5025,0.05,75,-17850,Y,7350,N,153.43,157.2,151.65,162.3,150.3,,,,,,,,,
07-03-2025 14:15,12,35025,92,66975,37800,13.05,13,29175,0.05,0,12300,N,-9525,Y,22651.42,22643,22655,22659,22636.1,5.5,2394675,182,237600,247950,5.35,5.35,-10350,0,0,-21900,YES,40875,YES,138.18,123.5,129,130.2,121.1,-5.9,1238850,182,219000,228075,-5.3,-5.35,-9075,0.05,0,90750,YES,62550,Y,153.37,151.75,145.85,154.2,143.75,,,,,,,,,
07-03-2025 14:20,4.9,26850,96,81750,46800,1.35,1.2,34950,0.15,0,7725,N,-33975,Y,22651.46,22655,22659.9,22664.2,22650.05,2.8,2555100,176,202725,227025,2.1,2.05,-24300,0.05,0,-32850,YES,-159600,Y,138.09,129.15,131.95,135.05,127.7,-0.45,1629150,176,250950,219525,0.05,0,31425,0.05,-375,-22500,Y,31200,N,153.28,145.7,145.25,149.4,141.65,,,,,,,,,
07-03-2025 14:25,6.1,47400,103,95175,61050,9.3,8.15,34125,1.15,0,-15075,YES,8475,YES,22651.6,22659.9,22666,22672.4,22652.35,6.1,2683125,181,248775,278700,6.2,6.1,-29925,0.1,0,33825,Y,-125475,YES,138.07,132.25,138.35,141,129.6,-4.2,1524825,181,264225,243900,-4.15,-4.25,20325,0.1,0,-38325,Y,58125,Y,153.16,144.45,140.25,147.65,138.85,,,,,,,,,
07-03-2025 14:30,23,59475,108,92025,60375,20.65,22,31650,1.35,0,7425,Y,-23625,Y,22651.92,22666,22689,22689,22655,8.95,4069500,179,262575,228150,9.7,9.8,34425,0.1,-75,61050,Y,-300825,Y,138.09,138,146.95,148.2,130.3,-9.2,2477550,179,285375,260775,-9.45,-9.5,24600,0.05,0,-85950,Y,-17250,YES,152.91,140.75,131.55,147.75,130.3,,,,,,,,,
07-03-2025 14:35,-9.8,71925,139,112275,62400,-7.6,-9.2,49875,1.6,0,5400,N,29250,YES,22652.43,22690,22680.2,22694.85,22672.1,-6.7,3559125,175,230775,256125,-7.7,-7.75,-25350,0.05,75,-47400,YES,141900,YES,138.2,147.7,141,149.9,137.9,2.55,2402475,175,245625,279600,3.25,3.25,-33975,0,0,109125,YES,60825,Y,152.55,131.1,133.65,135.75,128.4,,,,,,,,,
07-03-2025 14:40,3.15,29700,110,64800,45600,4.1,3.35,19200,0.75,0,12675,N,2700,Y,22652.61,22680.8,22683.95,22689,22673.05,3.15,2537850,180,326250,243225,3.15,3.1,83025,0.05,0,25350,Y,60525,N,138.25,140.65,143.8,146,136.75,-3.05,1595025,180,347550,261300,-2.65,-2.6,86250,0.05,0,557175,YES,46350,N,152.33,133.7,130.65,136.7,129.35,,,,,,,,,
07-03-2025 14:45,8.95,69225,126,81150,190950,8.7,8.05,-109800,0.65,0,-3375,YES,-2550,Y,22653.21,22683.05,22692,22704.7,22683.05,4.05,3973650,179,301800,276000,4.2,4.3,25800,0.1,0,4500,N,-84750,Y,138.46,144.75,148.8,153.55,143,-3.45,2592675,179,254550,325125,-3.7,-3.55,-70575,0.15,0,41175,N,21375,N,151.86,130.7,127.25,131.85,122.65,,,,,,,,,
07-03-2025 14:50,-7,40275,114,141525,49425,-7.9,-8.75,92100,0.85,75,2400,N,23700,YES,22653.47,22692,22685,22694.55,22677.55,-7,2231925,180,302700,289350,-7.2,-7.1,13350,0.1,-75,-90225,YES,43800,YES,138.52,149.25,142.25,149.8,139.2,3.3,1887225,181,310950,327225,3.45,3.45,-16275,1.42E-14,0,-26850,Y,25275,N,151.57,127,130.3,132.75,126.55,,,,,,,,,
07-03-2025 14:55,11.05,52725,118,111825,106050,12.75,14.3,5775,1.55,-75,-69600,YES,49125,YES,22653.93,22685,22696.05,22702,22685,7.55,2780775,182,273750,345225,7.7,7.7,-71475,2.84E-14,0,36150,Y,-133350,Y,138.65,142.4,149.95,153.45,142.25,-6.15,2278725,182,247425,295875,-6.15,-6.2,-48450,0.05,0,-58200,Y,25875,N,151.16,130.3,124.15,130.3,121,,,,,,,,,
